Datum / Uhrzeit;Abfiltrierbare Stoffe;DOC (Geloester organischer Kohlenstoff);Hydrogencarbonat;Soaurekapazitat pH 4.3;TOC (Organischer Kohlenstoff);Calcium;Chlorid;Kalium;Magnesium;Natrium;Sulfat;Chlorophyll-a;Phaeophytin;Blei gesamt;Bor gesamt;Eisen gesamt;Kupfer gesamt;Silicium geloest;Zink gesamt;Coliforme B.;E.Coli;Intestinale Enterokokken;Ammonium-Stickstoff;Gesamt-Phosphor (P) gesamt;Gesamt-Stickstoff (N) geloest;Gesamt-Stickstoff (N) gesamt;Nitrat-Stickstoff;Nitrit-Stickstoff;ortho-Phosphat-Phosphor ;AOX (Adsorbierbare organ. Halogenverbindungen);BSB1 (Biochem. Sauerstoffbedarf. 24h);BSB5 (Biochem. Sauerstoffbedarf. 5d);Gluehverlust der abfiltrierbaren Stoffe;Kaliumpermanganatverbrauch als O2;Spektraler Absorptionskoeffizient (SAK) 254nm;Leitfaehigkeit;Lufttemperatur;pH-Wert;Sauerstoff-Gehalt;Sichttiefe;Wassertemperatur
12.02.2007 00:00;4.92;5.2;140;2.2;10.68;92;46.6;;10.92;26.5;154;;;;;;;7.4;;;;;0.03;0.07;1.524;1.928;0.47;;0.04;;;2.4;65;5.24;11.34;689.2;;7.9;12.4;260;2
26.02.2007 00:00;5.72;5.3;140;2.2;10.6;89;46.6;;11;30.82;214;;;;;;;7.1;;;;;0.02;0.07;1.664;1.948;0.38;;0.02;;;3.36;60.6;4.94;12.8;773.6;;8;12.8;270;3.1
05.03.2007 00:00;9.06;6.84;134;2.2;9.2;103;52;5.62;12.1;32.8;187;27;7;;;0.1;5;4.012;14.1;73;30;40;;0.17;1.9;1.272;0.3;;;;;3.08;80;6.9;15.34;667;;8.56;9.26;;20.66
12.03.2007 00:00;11.74;5.4;142.6;2.36;10.6;90;51;;12.66;27.92;169.8;;;;;;;5.4;;;;;0.05;0.07;1.44;1.948;0.23;;0.003;;;3.88;72.4;4.7;11.02;620;;8.3;13.8;130;5.8
19.03.2007 00:00;6.3;5.9;138.8;2.3;10.68;88.4;46.4;;11.54;29.76;196.4;;;;;;;4.3;;;;;0.05;0.07;1.42;1.928;0.17;;0.003;;;4.42;59.6;5.9;11.4;725;;8.4;11.9;130;6.7
26.03.2007 00:00;8.74;5.7;137.6;2.28;10.96;89.6;49;;11.56;28.04;163.4;;;;;;;2.6;;;;;0.04;0.08;0.896;2.208;0.06;;0.003;;;4.44;62.8;5.98;12.32;663;;8.6;13;110;6.7
02.04.2007 00:00;9.48;5.8;140;2.28;10.68;90.2;50;;11.44;29.2;186;27;4;;;;5;0.14;10;30;30;40;0.04;0.07;0.7;1.928;0.02;;0.004;;;3.72;61.4;6.68;12.98;637.4;;8.8;16;110;8.9
10.04.2007 00:00;9.96;6.2;135.4;2.24;10.68;88;48.2;;13;29.8;189.6;;;;;;;0.18;;;;;0.04;0.07;0.7;1.928;0.01;;0.006;;;4.26;56;6.04;12.96;648;;8.6;11.6;130;9.2
16.04.2007 00:00;9.12;5.8;140.4;2.18;9.58;84;46.2;;12.26;27.48;168.6;;;;;;;0.22;;;;;0.03;0.05;1.016;1.456;0.01;;0.009;;;2.8;58.2;5.7;12.9;698.6;;8.7;11.5;190;12.9
23.04.2007 00:00;5.88;5.9;134.2;2.66;9.38;97;51.8;;10.64;28.48;189.6;;;;;;;0.5;;;;;0.05;0.06;0.7;1.514;0.01;;0.01;;;2.42;54.4;5.48;13;687.8;;8.2;9.7;310;11.9
02.05.2007 00:00;9.94;6.3;142.6;2.24;9.38;84;50;;12.04;26.28;215.8;;;;;;;0.69;;;;;0.05;0.06;0.7;1.514;0.04;;0.02;;;2.22;66;6;14.1;677.8;;8.1;9.1;330;15
07.05.2007 00:00;8.12;7.1;135.2;2.02;9.38;92.4;51;;11.04;29.92;187;9;3;;;;5;0.58;10;30;30;40;0.03;0.06;0.64;1.514;0.02;;0.007;;;3.36;69;6.6;14;586;;8.4;10.8;260;16.9
14.05.2007 00:00;6.64;6.8;136.4;2.16;10.6;91;50.8;;11.18;28.92;192.8;;;;;;;0.85;;;;;0.09;0.07;0.958;1.948;0.03;;0.02;;;2;57.6;6.12;13.72;717.6;;8;8.9;310;15.7
21.05.2007 00:00;10.36;6.9;141.6;2.14;9.96;84.2;58.6;;12.3;31.08;142.2;;;;;;;1.1;;;;;0.07;0.09;0.782;1.622;0.05;;0.01;;;2.66;64.8;6.64;14.54;596.4;;8.2;10;320;18.1
29.05.2007 00:00;6.98;6.3;132.8;2.22;10.22;83.6;51.2;;11.3;32;202.8;;;;;;;0.15;;;;;0.06;0.04;0.7;1.72;0.01;;0.007;;;2.72;64.4;6.92;15.48;737.4;;8.5;9.6;360;21.9
04.06.2007 00:00;8.7;6.4;139;2.38;9.38;86.6;48.8;;10.32;32.72;207.4;;;;;;;0.34;;;;;0.09;0.06;0.7;1.514;0.01;;0.02;;;3.98;66.4;6.46;14.2;699;;8.2;8.5;220;19.5
05.06.2007 00:00;7.54;6.9;132.8;2.22;7.34;90.6;51;;10.8;33.78;173;17;3;;;;5;3.798;10;30;30;40;;0.066;1.91;2.094;0.02;;;;;3.3;70.8;6.28;12.64;682.4;;8.02;11.68;;10.42
11.06.2007 00:00;7.94;6.2;136.6;2.16;9.58;82.6;49;;12.38;29.46;222.2;;;;;;;0.86;;;;;0.07;0.04;0.7;1.456;0.01;;0.009;;;3.32;82.8;7.1;14.14;767;;8.7;10.5;210;23.7
18.06.2007 00:00;6.16;6.3;137.8;2.3;10.6;86.6;53.2;;11.78;31.2;222.8;;;;;;;1.1;;;;;0.08;0.07;0.68;1.948;0.01;;0.02;;;2.44;76.8;7.3;15.36;728.4;;8.5;8.3;180;22.6
25.06.2007 00:00;10.4;6.6;142.8;2.12;9.96;81.2;50.6;;11.8;31.98;212.8;;;;;;;1.4;;;;;0.03;0.09;0.62;1.622;0.01;;0.03;;;2.62;82.4;6.52;15.62;661;;8.6;8.9;130;21.7
02.07.2007 00:00;8.24;6.6;145.2;2.3;10.96;84.2;53;;9.56;33.2;176;19;6;;;;5;0.45;10;30;30;40;0.04;0.08;0.7;2.208;0.02;;0.03;;;3.2;69.4;7.22;14.82;628;;8.8;9.8;160;19.1
09.07.2007 00:00;6.88;6.4;144;1.96;9.54;87.2;48.6;;10.84;26.04;198.6;;;;;;;0.86;;;;;0.05;0.11;1.55;0.864;0.01;;0.04;;;3.84;62.6;6.16;12.54;752;;8.22;12.1;;10.98
16.07.2007 00:00;10.8;6.8;124.4;2.54;10.18;88.8;55.8;;11.44;30.9;157.6;;;;;;;1;;;;;0.03;0.08;0.6;1.988;0.01;;0.02;;;4.86;75.6;6.7;15.44;684;;9.2;14;150;21.3
23.07.2007 00:00;9.76;6.7;144;2.26;9.42;88.2;50.6;;12.18;31.78;190.2;;;;;;;1.6;;;;;0.03;0.11;0.75;0.87;0.01;;0.008;;;3.26;86.4;6.44;15.32;717;;8.7;9.6;100;21.4
30.07.2007 00:00;8.28;6.2;146.2;2.46;8.76;83.4;52.8;;12.64;34.14;209;;;;;;;2.1;;;;;0.07;0.23;0.956;1.016;0.01;;0.07;;;2.7;65;6.7;14.76;705.4;;8.6;8.3;90;19.6
06.08.2007 00:00;8.34;6.8;132.8;2;9.32;81.4;51.8;;12.1;29.4;149;;;;;;;0.53;;;;;0.02;0.17;0.7;1.016;0.01;;0.05;;;3.84;75.8;6.34;14.22;618.2;;9.4;14.1;130;19.4
13.08.2007 00:00;12.26;9.2;144;1.9;9.28;50;53;1;11.6;11.2;165;32;2;;;0.06;5;1.2;32.5;36;36;40;0.05;0.17;0.726;0.98;0.02;;0.08;;;3.88;76.4;6.54;14.9;619.6;;8.7;8.7;120;20.9
20.08.2007 00:00;12.4;6.6;141.4;2.42;8.76;86.6;52;;12.04;32.02;182;;;;;;;2.6;;;;;0.02;0.24;0.896;1.016;0.01;;0.15;;;3.64;86;6.3;15.12;668.8;;8.7;10.3;120;21.2
27.08.2007 00:00;11.28;6.9;143.8;2.28;8.92;84.4;50.4;;11.56;39.04;208;;;;;;;4.1;;;;;0.06;0.37;1.166;1.016;0.01;;0.25;;;2.92;77.4;6.64;15.28;720.8;;8.3;7.6;80;20.8
03.09.2007 00:00;10.22;6.7;137.8;2.36;8.84;89.2;53.8;;10.4;36.5;176.4;;;;;;;5.2;;;;;0.03;0.36;1.36;1.026;0.01;;0.22;;;2.98;74.8;6.56;15.44;565;;8.4;8.4;90;18.1
10.09.2007 00:00;5.26;6.7;141.6;2.18;8.84;86;53;;11.38;34.42;159;66;8;;;;5;5.3;10;30;30;40;0.03;0.32;1.36;1.026;0.02;;0.19;;;2.98;62;7.02;15.52;619.8;;8.3;8.6;80;16.2
17.09.2007 00:00;5.58;6.9;144.2;2.26;9;88.2;48;;11.68;32.4;209;;;;;;;5.5;;;;;0.02;0.26;1.2;1.044;0.01;;0.18;;;2.88;65.4;6.4;13.66;686.2;;8.5;9.6;90;15.4
24.09.2007 00:00;8.8;6.9;146.4;2.18;8.76;83.6;51.2;;10.64;31.34;160;;;;;;;5.9;;;;;0.02;0.23;1.26;1.016;0.01;;0.17;;;3.06;69;6.34;13.7;629.4;;8.6;10.4;90;15.2
01.10.2007 00:00;11.2;7.3;141.6;2.36;9;82;52.8;;12.4;33.14;184.6;;;;;;;6.2;;;;;0.03;0.22;1.2;1.044;0.01;;0.16;;;2.78;66.8;6.26;14.02;669.6;;8.3;9;100;14.4
08.10.2007 00:00;6.4;7.9;137.8;2.1;9.26;89;52;5.69;12.6;34.7;162;36;8;;;0.14;5;6.7;10;91;91;40;0.06;0.24;1.64;1.008;0.02;;0.16;;;3.42;71.6;6.84;14.5;646.6;;8.1;8.4;110;13.7
15.10.2007 00:00;6.08;7;136.6;2.28;9.26;84.2;50.4;;10.98;32.36;177.4;;;;;;;7.3;;;;;0.03;0.24;1.512;1.018;0.03;;0.16;;;3.34;69;6.24;13.62;620.8;;8;8.3;110;12.2
22.10.2007 00:00;6.94;6.7;134;2.3;9.26;88.8;53;;11.42;31.34;159.4;;;;;;;8;;;;;0.02;0.22;1.624;1.008;0.04;;0.14;;;2.78;68.8;6.14;13.6;630.8;;8;9;110;10.4
29.10.2007 00:00;9.18;6.6;137.6;2.18;9.34;84;50;;11.12;32.08;176.2;;;;;;;8.2;;;;;0.02;0.18;1.716;1.018;0.06;;0.13;;;2.26;60.2;6.1;13;633.8;;8;9.3;130;8.8
05.11.2007 00:00;9.52;6.4;137.6;2.24;8.86;92.6;50;;12.7;32.56;171;12;4;;;;5;8.2;10;30;30;40;0.05;0.15;1.72;0.916;0.12;;0.1;;;3.7;60.6;7.78;13.38;548;;8;9.1;170;8.7
19.11.2007 00:00;4.78;5.9;140;2.4;9.16;91;48.2;;10.64;32.74;166.4;;;;;;;8.4;;;;;0.07;0.12;1.526;0.902;0.18;;0.08;;;3.08;51;5.24;12.38;604.4;;7.8;10.5;420;4.6
03.12.2007 00:00;4.22;5.6;140.2;2.1;9.64;91.8;50;;11.26;30;185;4;2;;;;5;8.1;10;30;30;40;0.07;0.1;1.4;1.2;0.28;;0.07;;;3.56;41.6;5.7;12.86;654;;7.9;12.1;360;3.4
17.12.2007 00:00;8.16;5.7;136.4;2.32;9.22;83;48.4;;10.88;26.02;151;;;;;;;7.8;;;;;0.07;0.08;1.804;1.212;0.41;;0.06;;;3.1;55.2;5.76;14.22;649.2;;8.02;10.2;;7.54
08.01.2008 00:00;2.88;5.6;140;2.36;5.7;93.4;48.4;;10.48;25.76;148.6;11.1;;;;;;7.8;;;;;0.06;0.06;1.52;1.33;0.49;;0.05;;;2.26;70;5.26;11.24;640;;7.9;11.4;;0.1
21.01.2008 00:00;4.1;5.6;140;2.22;5.8;91;43.6;;10.48;26.46;164.8;13.2;;;;;;7.4;;;;;0.04;0.07;1.664;1.274;0.56;;0.04;;;2.3;48.2;4.96;12.62;665.4;;7.9;12.5;290;2.5
04.02.2008 00:00;4.24;5.6;132.8;2.04;6;95;42;5.3;12.1;28.7;182;14;3;;;0.08;5;7.1;10;36;30;40;0.03;0.06;1.36;1.208;1.49;;0.03;;;3.5;54.2;6.14;12.86;570;;8;12.1;240;3.1
18.02.2008 00:00;6.68;6;142.4;2.14;7.7;88.2;47;;10.48;30.98;202.6;29.7;;;;;;6.8;;;;;0.02;0.06;1.34;1.24;0.66;;0.02;;;3.18;42.8;5.3;12.8;743.8;;8.2;12.8;170;2.9
03.03.2008 00:00;3.02;6;140.2;2.46;7.5;88.8;50.6;;11.54;30.34;215;38.2;;;;;;5.3;;;;;0.02;0.07;1.36;0.942;0.54;;0.009;;;3.48;56.4;6.06;11.78;730.6;;8.3;12;120;5.4
04.03.2008 00:00;8;7.28;145.2;2.2;7.82;107;53;5.84;13.3;30.9;187;45;7;;;0.17;5;4.058;10;30;30;40;;0.248;1.9;1.3;0.53;;;;;4.22;81.2;6.56;15.5;642.4;;8.4;9.4;;17.68
10.03.2008 00:00;5.22;6.1;138.8;1.82;8.2;84.4;52.8;;13.52;31.4;240.8;41.4;;;;;;3.4;;;;;0.02;0.07;1.126;0.786;0.4;;0.003;;;3.72;67.8;6.08;13.64;843.6;;8.3;11.08;;12.5
17.03.2008 00:00;12.22;6.2;136.4;2.2;9.4;91.4;51.4;;11.28;26.64;156.2;42.9;;;;;;0.48;;;;;0.02;0.07;0.966;1;0.24;;0.009;;;4.36;55.2;4.9;11.18;609.8;;8.9;14.5;100;6
25.03.2008 00:00;11.94;6.7;137.6;2.2;9.5;93;45.8;;12.18;26.64;168.4;26.3;;;;;;0.11;;;;;0.02;0.05;0.64;1;0.19;;0.009;;;4.38;54.8;5.66;11.36;674.2;;8.9;15.6;100;5.1
31.03.2008 00:00;11.8;6.3;138.8;2.08;7.7;91.4;48.6;;11.28;27.14;156.2;22.1;;;;;;0.12;;;;;0.02;0.05;0.986;1.006;0.16;;0.002;;;3.8;52.4;5.54;10.86;617.2;;8.9;14.4;110;5.7
07.04.2008 00:00;8.3;7.3;134;2;6.7;96;44;5.32;12.5;29.3;176;24;6;;;0.11;5;0.31;10;30;30;40;0.02;0.06;0.946;0.994;0.16;;0.003;;;4.6;61.2;4.82;11.84;616.8;;8.8;13.3;140;7.4
14.04.2008 00:00;5.78;6.8;139;2.1;6.7;91;48;;11.78;28.86;138.8;19.4;;;;;;0.45;;;;;0.03;0.06;0.824;1.194;0.23;;0.008;;;4.24;59.4;4.96;11.74;589;;8.5;12.4;100;8.2
21.04.2008 00:00;5.9;6.9;139;2.12;7.9;89.4;51;;12.48;28.86;148;21.7;;;;;;0.4;;;;;0.02;0.06;0.66;0.966;0.31;;0.005;;;4.02;56.4;5.3;12.22;578;;8.5;11.8;150;8.4
28.04.2008 00:00;6.82;7.7;133;2.28;8;94.2;48.2;;8.8;29.74;144.4;11.7;;;;;;0.19;;;;;0.02;0.04;0.64;0.956;0.31;;0.004;;;4.26;55.2;5.82;13.3;575.4;;8.8;13.6;120;11.3
05.05.2008 00:00;9.92;7.3;131.6;2.2;7.5;104;43;6.03;12.8;29.3;183;3;2;;;0.05;5;0.7;10;30;30;40;0.06;0.03;0.66;0.966;0.29;;0.007;;;2.98;65.2;7.74;12.84;629.8;;8.4;10.1;460;14.5
13.05.2008 00:00;12.46;7.7;137.8;2.04;8.2;83.2;49;;10.64;31.16;169.4;3.1;;;;;;1.05;;;;;0.09;0.05;0.632;0.956;0.31;;0.01;;;2.44;61.4;6.56;15.48;617.8;;8;8.2;540;17.9
19.05.2008 00:00;10.78;7.5;137.8;2.22;8;87.4;50;;10.3;31.16;169.2;8.3;;;;;;1.3;;;;;0.09;0.04;0.652;0.956;0.28;;0.009;;;2.44;67.6;6.28;14.88;611.8;;8;8.2;410;18.2
26.05.2008 00:00;7.18;8.8;136.4;2.3;7.9;85;50.4;;10.3;29.62;161.8;2.3;;;;;;2;;;;;0.12;0.03;0.876;0.956;0.24;;0.01;;;2.9;67.6;6.22;15.4;619;;7.9;7.9;340;17.4
02.06.2008 00:00;11.72;7.7;134.2;2.5;8.7;103;46;6.19;14.1;29.9;179;18;2;;;0.11;5;1;10;30;30;40;0.1;0.06;0.652;0.88;0.2;;0.01;;;3.08;66.4;8.04;14.2;582;;8.2;10;180;19.5
09.06.2008 00:00;7.5;7.5;130.4;1.9;9.4;78.8;48;;11.3;30.6;161;42.7;;;;;;0.74;;;;;0.06;0.05;0.652;1;0.03;;0.004;;;3.78;72.8;6.86;15.4;646;;8.7;11.8;150;21.5
16.06.2008 00:00;30.76;8.3;136.6;2.86;9.4;93.6;52.4;;12.26;26.6;221.6;28.6;;;;;;0.53;;;;;0.04;0.1;0.652;0.916;0.01;;0.02;;;2.82;67.8;6.5;14.18;714.4;;8.4;9.4;100;19.2
23.06.2008 00:00;9.52;8.1;130.4;2.12;9.1;81.6;55;;12.02;27.38;167.6;17.2;;;;;;0.51;;;;;0.07;0.08;0.632;1.028;0.01;;0.03;;;4.24;67.4;6.3;15.18;601;;8.3;8.5;170;20.9
30.06.2008 00:00;9.06;8.1;132.8;2.28;9.2;82.4;52.8;;10.74;26.78;196.4;25;;;;;;0.98;;;;;0.05;0.12;0.706;1.004;0.01;;0.06;;;3.1;68.8;6.42;14.98;626.6;;8.4;9.3;160;20.6
07.07.2008 00:00;8.74;8.3;134;2.26;9.8;88.2;49.8;;12.18;26.72;207;41.2;;;;;;1.7;;;;;0.05;0.13;0.824;1.36;0.01;;0.05;;;3.78;85;6.54;15.14;753.4;;8.6;9.9;170;21.6
14.07.2008 00:00;13.96;8;140.2;2.3;11;99;49;6.59;13.7;31.8;166;71;9;;;0.05;5;2.7;10;30;30;40;0.06;0.2;0.754;1.93;0.02;;0.09;;;3.5;54.2;7.16;14.5;580;;8.5;10.7;110;19.5
21.07.2008 00:00;10.66;7.8;143.8;2.5;9.9;87.8;52.4;;11.52;32.86;222;76.1;;;;;;3.5;;;;;0.05;0.23;0.96;1.012;0.01;;0.11;;;3.5;81.2;6.52;14.26;738.8;;8.5;9.8;80;19.6
28.07.2008 00:00;7.94;10.2;140.2;2.12;12;87.4;53.4;;10.92;26.7;140.6;40;;;;;;1.7;;;;;0.03;0.18;0.892;2.154;0.01;;0.07;;;3.38;86.2;6.58;14.92;630;;8.9;12.6;110;22.5
04.08.2008 00:00;6.24;8.8;138.8;2.24;11.3;81.4;51.6;;12.6;27.34;231.8;54.6;;;;;;2.3;;;;;0.07;0.18;0.892;1.514;0.02;;0.1;;;3.12;82.6;7.5;15.2;687.4;;8.8;9.5;110;22.5
11.08.2008 00:00;8.76;9;143.8;2.4;12.4;95;49;6.52;13.7;33;153;92;16;;;0.23;5;3.3;10;30;30;40;0.06;0.35;1.14;2.02;0.02;;0.21;;;3.88;72.2;7.26;14.7;610;;8.7;9.6;70;20.5
18.08.2008 00:00;26.32;8.1;141.4;2.78;11;91.4;51.2;;12.2;34.24;204.8;64.9;;;;;;2.9;;;;;0.01;0.29;0.82;1.93;0.01;;0.2;;;3.16;79.8;6.46;14.5;703;;8.6;8.9;90;19.7
25.08.2008 00:00;13.54;8;140.2;2.72;11;94;56;;12.38;38.66;161.2;57.3;;;;;;2.8;;;;;0.05;0.32;0.754;1.93;0.01;;0.21;;;2.68;71;6.12;14.24;612.4;;8.6;8.3;90;18.8
01.09.2008 00:00;11;9.7;140.2;2.28;13;83.8;57.6;;13.18;28.6;151.2;46.2;;;;;;2.5;;;;;0.05;0.29;0.794;0.968;0.01;;0.21;;;3.28;65;6.48;14.38;618.8;;8.9;10.5;90;19
08.09.2008 00:00;16.02;8.6;149;2.4;11;92;52;6.33;13.8;32.6;155;47;8;;;0.21;5;2.4;10;36;30;40;0.02;0.3;0.806;1.93;0.02;;0.21;;;3.9;64.4;7.34;14.56;604.4;;8.8;9.2;80;19
15.09.2008 00:00;13.2;8.4;139;2.12;11.2;84.4;53.2;;10.66;39.22;139.8;46.5;;;;;;2.3;;;;;0.07;0.31;0.774;1.93;0.01;;0.21;;;2.4;69.8;7.56;15.16;611.4;;8.7;8;120;17.1
22.09.2008 00:00;11.48;8.9;152.4;2.26;10.9;84.8;54.4;;11.76;34.74;167.6;45.9;;;;;;2.2;;;;;0.07;0.3;0.806;1.93;0.02;;0.22;;;2.3;69.4;6.34;14.28;616;;8.6;8.9;120;15
29.09.2008 00:00;11.16;8.6;146.2;2.36;9.9;84.6;54.2;;10.48;31.74;185.6;29.4;;;;;;2;;;;;0.04;0.29;0.726;1.4;0.03;;0.23;;;2.36;52.6;5.98;13.6;717.6;;8.8;9.7;150;14.5
06.10.2008 00:00;9.78;8.4;145;2.3;10.4;93;51;6.41;14.2;34.3;159;46;7;;;0.1;5;2.1;10;30;30;40;0.09;0.28;0.806;1.618;0.06;;0.22;;;3.44;53.8;6.98;13.72;594;;8.3;10.1;170;12
13.10.2008 00:00;11.52;8.2;145;2.56;8.7;87.6;48.4;;12.62;33.62;171.4;13.1;;;;;;2.4;;;;;0.09;0.29;0.786;0.88;0.09;;0.25;;;2.7;53.4;6.04;13.34;624.8;;8.3;9.2;320;12.2
20.10.2008 00:00;5.02;8.2;137.8;2.44;8.9;92.8;51.4;;10.98;34.24;158.6;15.8;;;;;;2.7;;;;;0.14;0.31;0.852;0.88;0.1;;0.26;;;2.92;55.4;5.9;13.2;589.2;;8.1;9.2;300;11.2
27.10.2008 00:00;6.94;7.7;137.8;2.34;8.6;94;53;;10.98;33.56;157;13;;;;;;3.1;;;;;0.16;0.3;0.88;0.832;0.14;;0.25;;;2.92;60.8;6.14;13.6;623.4;;8;8.9;300;10.6
03.11.2008 00:00;6.14;6.58;141.2;2.4;7.42;97;50;6.3;14.9;34.1;168;7;4;;;0.1;5;2.896;10;30;30;40;;0.224;1.32;1.08;0.16;;;;;3.66;73.2;6.28;12.94;635;;8.24;8.64;;18.08
10.11.2008 00:00;8.62;8.7;138.8;2.28;8;84;48.6;;10.56;28.1;201.6;5.7;;;;;;4.2;;;;;0.23;0.24;1.486;0.956;0.23;;0.21;;;2.58;50.8;6.54;13;695.8;;7.9;9.4;300;9.1
24.11.2008 00:00;5.1;6.8;136.4;2.3;7.2;87.2;49;;11.44;34.18;173.8;2.7;;;;;;4.9;;;;;0.25;0.16;1.318;1.32;0.32;;0.14;;;2.94;54;5.7;12.12;672.8;;8.2;11.3;320;5.2
01.12.2008 00:00;7.04;6.98;145.2;2.3;7.82;101;53;6.54;15.5;33.3;179;3;2;;;0.09;5;4.058;10;91;91;40;;0.248;1.9;1.3;0.31;;;;;4.82;73.8;6.88;15.92;651.4;;8.36;9.4;;18.66
08.12.2008 00:00;2.9;6.8;140;2.18;6.9;90.2;47.2;;10.66;30.94;206.2;1.7;;;;;;5.5;;;;;0.24;0.14;1.28;1.056;0.4;;0.1;;;2.62;49.4;5.96;12.24;813.4;;8.1;12.2;480;3
22.12.2008 00:00;3.48;6.2;140;2.16;6.6;88.2;47.2;;10.48;31.26;206.2;2;;;;;;6.3;;;;;0.21;0.11;1.28;0.984;0.36;;0.09;;;3.22;59;5.12;12.92;813.4;;7.9;12.7;320;3.1
05.01.2009 00:00;4.74;6.42;137.6;1.88;10.08;88.6;53;;12.24;29.88;240.8;6;;;;;;7;;;;;0.16;0.07;1.816;0.922;0.96;;0.04;;;3.08;64.8;6.02;13.34;749.8;;8.34;11.48;;13.4
19.01.2009 00:00;5.24;5.8;138.8;2.14;6.2;85.2;51.4;;12.58;25.86;220.2;11.3;;;;;;7.4;;;;;0.21;0.07;1.404;0.786;0.89;;0.04;;;2.94;43.2;6.24;13.64;759.6;;8.08;11.06;;9.82
02.02.2009 00:00;6.86;6.4;141.2;2.22;6.8;87.8;51.8;;11.18;31.3;223.8;26.9;;;;;;7.3;;;;;0.19;0.05;1.348;0.918;1.09;;0.03;;;3.7;59.8;6.92;11.32;793;;8.34;12.5;;8.48
16.02.2009 00:00;9.4;6.8;142.4;1.74;14;87.6;47.8;;10.88;33.58;166.6;114;;;;;;6.5;;;;;0.03;0.08;1.6;0.79;0.22;;0.02;;;4.72;65.6;5.76;13.72;553.2;;8.52;11.92;;13.48
02.03.2009 00:00;7.16;5;136.4;2.08;5.8;88.6;50.4;;12.24;28.94;220.2;59.8;;;;;;4.7;;;;;0.02;0.07;1.722;0.786;0.64;;0.004;;;3.3;57.6;6.4;13.34;737.6;;8.16;11.54;;13.7
16.03.2009 00:00;6.48;6;142.6;2.08;7.2;88.6;51.2;;12.24;30.66;240.6;25.6;;;;;;5.3;;;;;0.08;0.07;1.752;0.816;0.82;;0.01;;;3.98;52.6;6.4;13.6;843.6;;7.98;10.9;;9.22
24.03.2009 00:00;6.48;6;142.4;2.08;7.1;88.6;50.4;;12.24;29.9;220.2;30.2;;;;;;6.4;;;;;0.02;0.07;1.486;0.816;0.89;;0.01;;;3.86;59;6.4;13.64;737.6;;8.12;10.86;;13.14
30.03.2009 00:00;7.42;6.3;142.8;2;7.9;88.6;49.6;;12.24;34.28;239.6;31.8;;;;;;4.8;;;;;0.02;0.07;1.49;0.726;0.95;;0.008;;;3.96;56.4;6.08;13.64;777.2;;8.28;11.68;;8.16
06.04.2009 00:00;10.58;6.7;142.6;2.34;8.9;96.8;44;;12.6;23.26;184;48.9;11;;;;5;5.2;10.9;30;30;40;0.02;0.06;1.3;0.88;0.85;0.01;0.005;;;3.54;63;7.04;13.62;732;6;8.7;15.2;;9.6
14.04.2009 00:00;4.68;6.7;143.8;2.02;9.5;84.2;52.8;;12.58;33.58;239.6;35.3;;;;;;4.9;;;;;0.02;0.07;1.28;0.786;0.75;;0.004;;;3.84;57.6;6.24;13.64;790;;8.4;11.22;;15.32
20.04.2009 00:00;9.1;6.5;140.2;2.32;7.7;88.6;44.8;;10.82;32.66;159.2;30.1;;;;;;4.8;;;;;0.02;0.06;1.36;0.99;0.64;;0.005;;;3.96;59;5.32;11.38;647;;8.32;12.58;;9.8
27.04.2009 00:00;9.7;6.9;140.2;2.06;8;86.2;50;;11.42;32.46;216.8;5;;;;;;4.1;;;;;0.05;0.04;1.564;0.608;0.51;;0.008;;;3.18;67.8;5.48;11.56;751.6;;8.36;10.64;;17.66
04.05.2009 00:00;6.72;7.8;137.8;2.16;8.8;90.8;48.6;;11.44;32.08;200;3.1;;;;;;4.3;;;;;0.14;0.05;1.414;1.066;0.49;;0.03;;;3.82;54.2;6.92;11.18;797;;8.14;12.28;;8.3
11.05.2009 00:00;11.24;7.3;126.8;2.16;7.6;86.6;47.8;;10.82;32.2;159.4;6.2;;;;;;4.6;;;;;0.21;0.06;1.568;1.022;0.48;;0.04;;;3.36;57;5.32;11.38;630.4;;8.28;12.14;;8.56
18.05.2009 00:00;8.02;7.6;143.8;2.28;9.2;94.8;45;;12.88;30.5;182;23.1;4;;;;5;4.1;10;30;30;40;0.06;0.07;1.026;1.004;0.46;0.01;0.02;;;3.5;62.6;6.86;13.62;726;12;8.4;11.3;160;16.6
25.05.2009 00:00;7.48;7.6;142.6;2.3;9.4;88;47.8;;10.82;30.78;179;52.9;;;;;;3.8;;;;;0.03;0.06;0.986;0.99;0.12;;0.007;;;3.88;66.2;5.32;11.12;645.4;;8.2;11.46;;7.38
02.06.2009 00:00;10.48;8.5;141.2;2.14;10.1;85.6;51.4;;12.92;34.22;143.6;55.8;;;;;;5.9;;;;;0.04;0.08;1.88;0.792;0.08;;0.01;;;3.3;79.6;5.38;14.06;577;;8.48;10.74;;7.26
08.06.2009 00:00;6.34;7.9;146.2;2.24;9.6;90.4;53.6;;10.84;34.42;212.4;63.7;;;;;;5.2;;;;;0.08;0.11;1.64;1.212;0.01;;0.03;;;3.8;66.2;6.16;12.54;771.4;;7.98;11;;6.72
